Target Detail	Target Rank	Target Score	miRNA Name	Gene Symbol	Gene Description	
Details	1031	61	hsa-miR-126-5p	RXRG	retinoid X receptor gamma	
Details	1032	61	hsa-miR-126-5p	ANKRD42	ankyrin repeat domain 42	
Details	1033	61	hsa-miR-126-5p	SECISBP2L	SECIS binding protein 2 like	
Details	1034	61	hsa-miR-126-5p	CNTN4	contactin 4	
Details	1035	61	hsa-miR-126-5p	POF1B	POF1B, actin binding protein	
Details	1036	61	hsa-miR-126-5p	CLDN11	claudin 11	
Details	1037	60	hsa-miR-126-5p	MARK1	microtubule affinity regulating kinase 1	
Details	1038	60	hsa-miR-126-5p	SAMD8	sterile alpha motif domain containing 8	
Details	1039	60	hsa-miR-126-5p	ATF6	activating transcription factor 6	
Details	1040	60	hsa-miR-126-5p	FAM76B	family with sequence similarity 76 member B	
Details	1041	60	hsa-miR-126-5p	ADAT2	adenosine deaminase, tRNA specific 2	
Details	1042	60	hsa-miR-126-5p	GRAMD2B	GRAM domain containing 2B	
Details	1043	60	hsa-miR-126-5p	PTCHD4	patched domain containing 4	
Details	1044	60	hsa-miR-126-5p	C12orf40	chromosome 12 open reading frame 40	
Details	1045	60	hsa-miR-126-5p	ACSM5	acyl-CoA synthetase medium chain family member 5	
Details	1046	60	hsa-miR-126-5p	ZNF264	zinc finger protein 264	
Details	1047	60	hsa-miR-126-5p	TBC1D9B	TBC1 domain family member 9B	
Details	1048	60	hsa-miR-126-5p	DIO3	iodothyronine deiodinase 3	
Details	1049	60	hsa-miR-126-5p	TMEM251	transmembrane protein 251	
Details	1050	60	hsa-miR-126-5p	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5	
Details	1051	60	hsa-miR-126-5p	CYP39A1	cytochrome P450 family 39 subfamily A member 1	
Details	1052	60	hsa-miR-126-5p	TBX18	T-box 18	
Details	1053	60	hsa-miR-126-5p	CNOT6	CCR4-NOT transcription complex subunit 6	
Details	1054	60	hsa-miR-126-5p	EYS	eyes shut homolog	
Details	1055	60	hsa-miR-126-5p	BCL11B	BCL11B, BAF complex component	
Details	1056	60	hsa-miR-126-5p	FAM84B	family with sequence similarity 84 member B	
Details	1057	60	hsa-miR-126-5p	TFPI2	tissue factor pathway inhibitor 2	
Details	1058	60	hsa-miR-126-5p	AAK1	AP2 associated kinase 1	
Details	1059	60	hsa-miR-126-5p	OPRK1	opioid receptor kappa 1	
Details	1060	60	hsa-miR-126-5p	ANGPTL7	angiopoietin like 7	
Details	1061	59	hsa-miR-126-5p	CLCN3	chloride voltage-gated channel 3	
Details	1062	59	hsa-miR-126-5p	ZC3H6	zinc finger CCCH-type containing 6	
Details	1063	59	hsa-miR-126-5p	TEX12	testis expressed 12	
Details	1064	59	hsa-miR-126-5p	TCF12	transcription factor 12	
Details	1065	59	hsa-miR-126-5p	HPCA	hippocalcin	
Details	1066	59	hsa-miR-126-5p	SLC6A4	solute carrier family 6 member 4	
Details	1067	59	hsa-miR-126-5p	NEUROD6	neuronal differentiation 6	
Details	1068	59	hsa-miR-126-5p	TMPO	thymopoietin	
Details	1069	59	hsa-miR-126-5p	RRP15	ribosomal RNA processing 15 homolog	
Details	1070	59	hsa-miR-126-5p	SFT2D1	SFT2 domain containing 1	
Details	1071	59	hsa-miR-126-5p	EMB	embigin	
Details	1072	59	hsa-miR-126-5p	SPRED1	sprouty related EVH1 domain containing 1	
Details	1073	59	hsa-miR-126-5p	SPICE1	spindle and centriole associated protein 1	
Details	1074	59	hsa-miR-126-5p	ERCC6	ERCC excision repair 6, chromatin remodeling factor	
Details	1075	59	hsa-miR-126-5p	TBL1XR1	transducin beta like 1 X-linked receptor 1	
Details	1076	59	hsa-miR-126-5p	DTD2	D-tyrosyl-tRNA deacylase 2 (putative)	
Details	1077	59	hsa-miR-126-5p	GRHL2	grainyhead like transcription factor 2	
Details	1078	59	hsa-miR-126-5p	SLFN13	schlafen family member 13	
Details	1079	59	hsa-miR-126-5p	ABCC9	ATP binding cassette subfamily C member 9	
Details	1080	59	hsa-miR-126-5p	ZNF81	zinc finger protein 81	
Details	1081	59	hsa-miR-126-5p	SBSPON	somatomedin B and thrombospondin type 1 domain containing	
Details	1082	59	hsa-miR-126-5p	EXPH5	exophilin 5	
Details	1083	59	hsa-miR-126-5p	SEPT7	septin 7	
Details	1084	59	hsa-miR-126-5p	BHLHE41	basic helix-loop-helix family member e41	
Details	1085	59	hsa-miR-126-5p	C9orf153	chromosome 9 open reading frame 153	
Details	1086	59	hsa-miR-126-5p	PTPN21	protein tyrosine phosphatase, non-receptor type 21	
Details	1087	59	hsa-miR-126-5p	MMP20	matrix metallopeptidase 20	
Details	1088	59	hsa-miR-126-5p	ZADH2	zinc binding alcohol dehydrogenase domain containing 2	
Details	1089	59	hsa-miR-126-5p	DYNC1I2	dynein cytoplasmic 1 intermediate chain 2	
Details	1090	59	hsa-miR-126-5p	SLC17A8	solute carrier family 17 member 8	
Details	1091	59	hsa-miR-126-5p	PIH1D3	PIH1 domain containing 3	
Details	1092	59	hsa-miR-126-5p	TRIM61	tripartite motif containing 61	
Details	1093	59	hsa-miR-126-5p	HMGB1	high mobility group box 1	
Details	1094	59	hsa-miR-126-5p	SMC1A	structural maintenance of chromosomes 1A	
Details	1095	59	hsa-miR-126-5p	JRKL	JRK like	
Details	1096	58	hsa-miR-126-5p	LOC102724951	uncharacterized LOC102724951	
Details	1097	58	hsa-miR-126-5p	CEPT1	choline/ethanolamine phosphotransferase 1	
Details	1098	58	hsa-miR-126-5p	TMEM168	transmembrane protein 168	
Details	1099	58	hsa-miR-126-5p	ZDHHC21	zinc finger DHHC-type containing 21	
Details	1100	58	hsa-miR-126-5p	MAGEF1	MAGE family member F1	
Details	1101	58	hsa-miR-126-5p	HIPK3	homeodomain interacting protein kinase 3	
Details	1102	58	hsa-miR-126-5p	GCC1	GRIP and coiled-coil domain containing 1	
Details	1103	58	hsa-miR-126-5p	CPNE9	copine family member 9	
Details	1104	58	hsa-miR-126-5p	DLG5	discs large MAGUK scaffold protein 5	
Details	1105	58	hsa-miR-126-5p	AMMECR1L	AMMECR1 like	
Details	1106	58	hsa-miR-126-5p	CDC37L1	cell division cycle 37 like 1	
Details	1107	58	hsa-miR-126-5p	MELK	maternal embryonic leucine zipper kinase	
Details	1108	58	hsa-miR-126-5p	CNTNAP2	contactin associated protein like 2	
Details	1109	58	hsa-miR-126-5p	TSPO2	translocator protein 2	
Details	1110	58	hsa-miR-126-5p	CRKL	CRK like proto-oncogene, adaptor protein	
Details	1111	58	hsa-miR-126-5p	LOC102723360	uncharacterized LOC102723360	
Details	1112	58	hsa-miR-126-5p	LOC102724219	uncharacterized LOC102724219	
Details	1113	58	hsa-miR-126-5p	PGBD1	piggyBac transposable element derived 1	
Details	1114	58	hsa-miR-126-5p	ATN1	atrophin 1	
Details	1115	58	hsa-miR-126-5p	ZBTB38	zinc finger and BTB domain containing 38	
Details	1116	58	hsa-miR-126-5p	ENO4	enolase 4	
Details	1117	58	hsa-miR-126-5p	FBN1	fibrillin 1	
Details	1118	58	hsa-miR-126-5p	PPIL1	peptidylprolyl isomerase like 1	
Details	1119	58	hsa-miR-126-5p	CLDN22	claudin 22	
Details	1120	58	hsa-miR-126-5p	LOC102724843	uncharacterized LOC102724843	
Details	1121	58	hsa-miR-126-5p	PRUNE2	prune homolog 2 with BCH domain	
Details	1122	58	hsa-miR-126-5p	FNTB	farnesyltransferase, CAAX box, beta	
Details	1123	58	hsa-miR-126-5p	BRD3	bromodomain containing 3	
Details	1124	58	hsa-miR-126-5p	TPD52L3	TPD52 like 3	
Details	1125	58	hsa-miR-126-5p	TMEM245	transmembrane protein 245	
Details	1126	58	hsa-miR-126-5p	GLUD1	glutamate dehydrogenase 1	
Details	1127	58	hsa-miR-126-5p	CA13	carbonic anhydrase 13	
Details	1128	58	hsa-miR-126-5p	VXN	vexin	
Details	1129	58	hsa-miR-126-5p	TNC	tenascin C	
Details	1130	57	hsa-miR-126-5p	GOLGA6D	golgin A6 family member D	
Details	1131	57	hsa-miR-126-5p	CPNE8	copine 8	
Details	1132	57	hsa-miR-126-5p	SNX4	sorting nexin 4	
Details	1133	57	hsa-miR-126-5p	C7orf57	chromosome 7 open reading frame 57	
Details	1134	57	hsa-miR-126-5p	TPD52L1	TPD52 like 1	
Details	1135	57	hsa-miR-126-5p	MARF1	meiosis regulator and mRNA stability factor 1	
Details	1136	57	hsa-miR-126-5p	HMGCR	3-hydroxy-3-methylglutaryl-CoA reductase	
Details	1137	57	hsa-miR-126-5p	CHD9	chromodomain helicase DNA binding protein 9	
Details	1138	57	hsa-miR-126-5p	IRX3	iroquois homeobox 3	
Details	1139	57	hsa-miR-126-5p	SEPT2	septin 2	
Details	1140	57	hsa-miR-126-5p	SEC14L1	SEC14 like lipid binding 1	
Details	1141	57	hsa-miR-126-5p	CDH19	cadherin 19	
Details	1142	57	hsa-miR-126-5p	IGF2BP2	insulin like growth factor 2 mRNA binding protein 2	
Details	1143	57	hsa-miR-126-5p	TM4SF18	transmembrane 4 L six family member 18	
Details	1144	57	hsa-miR-126-5p	GLRB	glycine receptor beta	
Details	1145	57	hsa-miR-126-5p	GTF2A1	general transcription factor IIA subunit 1	
Details	1146	57	hsa-miR-126-5p	KLHL41	kelch like family member 41	
Details	1147	57	hsa-miR-126-5p	FAT4	FAT atypical cadherin 4	
Details	1148	57	hsa-miR-126-5p	ETS2	ETS proto-oncogene 2, transcription factor	
Details	1149	57	hsa-miR-126-5p	ZNF607	zinc finger protein 607	
Details	1150	57	hsa-miR-126-5p	TRAF3	TNF receptor associated factor 3	
Details	1151	57	hsa-miR-126-5p	TNKS2	tankyrase 2	
Details	1152	57	hsa-miR-126-5p	HECW2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2	
Details	1153	57	hsa-miR-126-5p	F5	coagulation factor V	
Details	1154	57	hsa-miR-126-5p	TMEM189	transmembrane protein 189	
Details	1155	57	hsa-miR-126-5p	BTBD1	BTB domain containing 1	
Details	1156	57	hsa-miR-126-5p	LRRK2	leucine rich repeat kinase 2	
Details	1157	57	hsa-miR-126-5p	CXADR	CXADR, Ig-like cell adhesion molecule	
Details	1158	57	hsa-miR-126-5p	PLSCR4	phospholipid scramblase 4	
Details	1159	57	hsa-miR-126-5p	TFPI	tissue factor pathway inhibitor	
Details	1160	57	hsa-miR-126-5p	NCALD	neurocalcin delta	
Details	1161	57	hsa-miR-126-5p	SGCB	sarcoglycan beta	
Details	1162	57	hsa-miR-126-5p	PPFIA1	PTPRF interacting protein alpha 1	
Details	1163	57	hsa-miR-126-5p	ANKRD29	ankyrin repeat domain 29	
Details	1164	57	hsa-miR-126-5p	MLANA	melan-A	
Details	1165	57	hsa-miR-126-5p	LYPLA1	lysophospholipase 1	
Details	1166	56	hsa-miR-126-5p	GJC1	gap junction protein gamma 1	
Details	1167	56	hsa-miR-126-5p	HCN1	hyperpolarization activated cyclic nucleotide gated potassium channel 1	
Details	1168	56	hsa-miR-126-5p	FAM155A	family with sequence similarity 155 member A	
Details	1169	56	hsa-miR-126-5p	MIA2	MIA SH3 domain ER export factor 2	
Details	1170	56	hsa-miR-126-5p	AZIN1	antizyme inhibitor 1	
Details	1171	56	hsa-miR-126-5p	MEX3B	mex-3 RNA binding family member B	
Details	1172	56	hsa-miR-126-5p	C18orf32	chromosome 18 open reading frame 32	
Details	1173	56	hsa-miR-126-5p	FSHR	follicle stimulating hormone receptor	
Details	1174	56	hsa-miR-126-5p	SMIM10L1	small integral membrane protein 10 like 1	
Details	1175	56	hsa-miR-126-5p	ZNF74	zinc finger protein 74	
Details	1176	56	hsa-miR-126-5p	PTPRC	protein tyrosine phosphatase, receptor type C	
Details	1177	56	hsa-miR-126-5p	FABP4	fatty acid binding protein 4	
Details	1178	56	hsa-miR-126-5p	UBTD2	ubiquitin domain containing 2	
Details	1179	56	hsa-miR-126-5p	HDAC4	histone deacetylase 4	
Details	1180	56	hsa-miR-126-5p	KSR1	kinase suppressor of ras 1	
Details	1181	56	hsa-miR-126-5p	FAT3	FAT atypical cadherin 3	
Details	1182	56	hsa-miR-126-5p	VPREB3	V-set pre-B cell surrogate light chain 3	
Details	1183	56	hsa-miR-126-5p	DDX43	DEAD-box helicase 43	
Details	1184	56	hsa-miR-126-5p	NR2F1	nuclear receptor subfamily 2 group F member 1	
Details	1185	56	hsa-miR-126-5p	RPS6KC1	ribosomal protein S6 kinase C1	
Details	1186	56	hsa-miR-126-5p	BCL2L2	BCL2 like 2	
Details	1187	56	hsa-miR-126-5p	SLAIN2	SLAIN motif family member 2	
Details	1188	56	hsa-miR-126-5p	DTL	denticleless E3 ubiquitin protein ligase homolog	
Details	1189	56	hsa-miR-126-5p	RALGAPA1	Ral GTPase activating protein catalytic alpha subunit 1	
Details	1190	56	hsa-miR-126-5p	NETO1	neuropilin and tolloid like 1	
Details	1191	56	hsa-miR-126-5p	NUAK1	NUAK family kinase 1	
Details	1192	56	hsa-miR-126-5p	PPP2R5E	protein phosphatase 2 regulatory subunit B'epsilon	
Details	1193	56	hsa-miR-126-5p	RPL17-C18orf32	RPL17-C18orf32 readthrough	
Details	1194	56	hsa-miR-126-5p	ENTPD7	ectonucleoside triphosphate diphosphohydrolase 7	
Details	1195	56	hsa-miR-126-5p	RFT1	RFT1 homolog	
Details	1196	55	hsa-miR-126-5p	RCOR3	REST corepressor 3	
Details	1197	55	hsa-miR-126-5p	PAM	peptidylglycine alpha-amidating monooxygenase	
Details	1198	55	hsa-miR-126-5p	KCNJ16	potassium voltage-gated channel subfamily J member 16	
Details	1199	55	hsa-miR-126-5p	BEND3	BEN domain containing 3	
Details	1200	55	hsa-miR-126-5p	ZEB1	zinc finger E-box binding homeobox 1	
Details	1201	55	hsa-miR-126-5p	RHOBTB1	Rho related BTB domain containing 1	
Details	1202	55	hsa-miR-126-5p	MCU	mitochondrial calcium uniporter	
Details	1203	55	hsa-miR-126-5p	ZNF697	zinc finger protein 697	
Details	1204	55	hsa-miR-126-5p	UBR5	ubiquitin protein ligase E3 component n-recognin 5	
Details	1205	55	hsa-miR-126-5p	LINGO1	leucine rich repeat and Ig domain containing 1	
Details	1206	55	hsa-miR-126-5p	KCNT2	potassium sodium-activated channel subfamily T member 2	
Details	1207	55	hsa-miR-126-5p	ZNF212	zinc finger protein 212	
Details	1208	55	hsa-miR-126-5p	VPS4B	vacuolar protein sorting 4 homolog B	
Details	1209	55	hsa-miR-126-5p	PIP4K2A	phosphatidylinositol-5-phosphate 4-kinase type 2 alpha	
Details	1210	55	hsa-miR-126-5p	EVI5	ecotropic viral integration site 5	
Details	1211	55	hsa-miR-126-5p	HCN4	hyperpolarization activated cyclic nucleotide gated potassium channel 4	
Details	1212	55	hsa-miR-126-5p	SDE2	SDE2 telomere maintenance homolog	
Details	1213	55	hsa-miR-126-5p	ACYP2	acylphosphatase 2	
Details	1214	55	hsa-miR-126-5p	CTSS	cathepsin S	
Details	1215	55	hsa-miR-126-5p	KCTD4	potassium channel tetramerization domain containing 4	
Details	1216	55	hsa-miR-126-5p	CFHR3	complement factor H related 3	
Details	1217	55	hsa-miR-126-5p	MARCKS	myristoylated alanine rich protein kinase C substrate	
Details	1218	55	hsa-miR-126-5p	TNFRSF11A	TNF receptor superfamily member 11a	
Details	1219	54	hsa-miR-126-5p	SLC2A13	solute carrier family 2 member 13	
Details	1220	54	hsa-miR-126-5p	OGN	osteoglycin	
Details	1221	54	hsa-miR-126-5p	INHBE	inhibin subunit beta E	
Details	1222	54	hsa-miR-126-5p	C14orf39	chromosome 14 open reading frame 39	
Details	1223	54	hsa-miR-126-5p	NRAP	nebulin related anchoring protein	
Details	1224	54	hsa-miR-126-5p	DCBLD2	discoidin, CUB and LCCL domain containing 2	
Details	1225	54	hsa-miR-126-5p	NUP88	nucleoporin 88	
Details	1226	54	hsa-miR-126-5p	FAM151B	family with sequence similarity 151 member B	
Details	1227	54	hsa-miR-126-5p	MBL2	mannose binding lectin 2	
Details	1228	54	hsa-miR-126-5p	RFX3	regulatory factor X3	
Details	1229	54	hsa-miR-126-5p	SPRY3	sprouty RTK signaling antagonist 3	
Details	1230	54	hsa-miR-126-5p	TMEFF2	transmembrane protein with EGF like and two follistatin like domains 2	
Details	1231	54	hsa-miR-126-5p	SCAI	suppressor of cancer cell invasion	
Details	1232	54	hsa-miR-126-5p	TOR1AIP2	torsin 1A interacting protein 2	
Details	1233	54	hsa-miR-126-5p	ARHGAP9	Rho GTPase activating protein 9	
Details	1234	54	hsa-miR-126-5p	FGFR2	fibroblast growth factor receptor 2	
Details	1235	54	hsa-miR-126-5p	TLL1	tolloid like 1	
Details	1236	54	hsa-miR-126-5p	CDKN2D	cyclin dependent kinase inhibitor 2D	
Details	1237	54	hsa-miR-126-5p	RANBP3L	RAN binding protein 3 like	
Details	1238	54	hsa-miR-126-5p	CAST	calpastatin	
Details	1239	54	hsa-miR-126-5p	ROCK1	Rho associated coiled-coil containing protein kinase 1	
Details	1240	54	hsa-miR-126-5p	PRKCH	protein kinase C eta	
Details	1241	54	hsa-miR-126-5p	CDC14A	cell division cycle 14A	
Details	1242	54	hsa-miR-126-5p	PDZD2	PDZ domain containing 2	
Details	1243	54	hsa-miR-126-5p	BCAT1	branched chain amino acid transaminase 1	
Details	1244	54	hsa-miR-126-5p	ZSCAN30	zinc finger and SCAN domain containing 30	
Details	1245	54	hsa-miR-126-5p	MAPK1IP1L	mitogen-activated protein kinase 1 interacting protein 1 like	
Details	1246	54	hsa-miR-126-5p	MTFR1	mitochondrial fission regulator 1	
Details	1247	54	hsa-miR-126-5p	AP1AR	adaptor related protein complex 1 associated regulatory protein	
Details	1248	54	hsa-miR-126-5p	OR51E2	olfactory receptor family 51 subfamily E member 2	
Details	1249	54	hsa-miR-126-5p	RGS18	regulator of G protein signaling 18	
Details	1250	54	hsa-miR-126-5p	ADAM22	ADAM metallopeptidase domain 22	
Details	1251	54	hsa-miR-126-5p	AKNA	AT-hook transcription factor	
Details	1252	53	hsa-miR-126-5p	PTGFR	prostaglandin F receptor	
Details	1253	53	hsa-miR-126-5p	CCDC82	coiled-coil domain containing 82	
Details	1254	53	hsa-miR-126-5p	ZFYVE16	zinc finger FYVE-type containing 16	
Details	1255	53	hsa-miR-126-5p	SEC22A	SEC22 homolog A, vesicle trafficking protein	
Details	1256	53	hsa-miR-126-5p	GLO1	glyoxalase I	
Details	1257	53	hsa-miR-126-5p	STXBP4	syntaxin binding protein 4	
Details	1258	53	hsa-miR-126-5p	ARF6	ADP ribosylation factor 6	
Details	1259	53	hsa-miR-126-5p	ANAPC7	anaphase promoting complex subunit 7	
Details	1260	53	hsa-miR-126-5p	ZNF793	zinc finger protein 793	
Details	1261	53	hsa-miR-126-5p	CLASP1	cytoplasmic linker associated protein 1	
Details	1262	53	hsa-miR-126-5p	PTPRD	protein tyrosine phosphatase, receptor type D	
Details	1263	53	hsa-miR-126-5p	RBBP4	RB binding protein 4, chromatin remodeling factor	
Details	1264	53	hsa-miR-126-5p	SRCAP	Snf2 related CREBBP activator protein	
Details	1265	53	hsa-miR-126-5p	KCNH2	potassium voltage-gated channel subfamily H member 2	
Details	1266	53	hsa-miR-126-5p	REL	REL proto-oncogene, NF-kB subunit	
Details	1267	53	hsa-miR-126-5p	CPNE3	copine 3	
Details	1268	53	hsa-miR-126-5p	MYT1	myelin transcription factor 1	
Details	1269	53	hsa-miR-126-5p	DVL3	dishevelled segment polarity protein 3	
Details	1270	53	hsa-miR-126-5p	COL4A1	collagen type IV alpha 1 chain	
Details	1271	53	hsa-miR-126-5p	ST8SIA1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1	
Details	1272	53	hsa-miR-126-5p	RNMT	RNA guanine-7 methyltransferase	
Details	1273	53	hsa-miR-126-5p	CA5B	carbonic anhydrase 5B	
Details	1274	53	hsa-miR-126-5p	DSC2	desmocollin 2	
Details	1275	53	hsa-miR-126-5p	RALGPS2	Ral GEF with PH domain and SH3 binding motif 2	
Details	1276	53	hsa-miR-126-5p	PIH1D2	PIH1 domain containing 2	
Details	1277	53	hsa-miR-126-5p	RAPGEF6	Rap guanine nucleotide exchange factor 6	
Details	1278	53	hsa-miR-126-5p	CCKBR	cholecystokinin B receptor	
Details	1279	53	hsa-miR-126-5p	DDX31	DEAD-box helicase 31	
Details	1280	52	hsa-miR-126-5p	TCAIM	T cell activation inhibitor, mitochondrial	
Details	1281	52	hsa-miR-126-5p	MICU3	mitochondrial calcium uptake family member 3	
Details	1282	52	hsa-miR-126-5p	ST6GALNAC1	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1	
Details	1283	52	hsa-miR-126-5p	SERF1B	small EDRK-rich factor 1B	
Details	1284	52	hsa-miR-126-5p	UPP2	uridine phosphorylase 2	
Details	1285	52	hsa-miR-126-5p	LHFPL3	LHFPL tetraspan subfamily member 3	
Details	1286	52	hsa-miR-126-5p	NAALAD2	N-acetylated alpha-linked acidic dipeptidase 2	
Details	1287	52	hsa-miR-126-5p	OLFM3	olfactomedin 3	
Details	1288	52	hsa-miR-126-5p	ZNF254	zinc finger protein 254	
Details	1289	52	hsa-miR-126-5p	TCFL5	transcription factor like 5	
Details	1290	52	hsa-miR-126-5p	A1CF	APOBEC1 complementation factor	
Details	1291	52	hsa-miR-126-5p	RIMS1	regulating synaptic membrane exocytosis 1	
Details	1292	52	hsa-miR-126-5p	THSD7A	thrombospondin type 1 domain containing 7A	
Details	1293	52	hsa-miR-126-5p	ZNF546	zinc finger protein 546	
Details	1294	52	hsa-miR-126-5p	DPP8	dipeptidyl peptidase 8	
Details	1295	52	hsa-miR-126-5p	MAP9	microtubule associated protein 9	
Details	1296	52	hsa-miR-126-5p	C5orf30	chromosome 5 open reading frame 30	
Details	1297	52	hsa-miR-126-5p	USP15	ubiquitin specific peptidase 15	
Details	1298	52	hsa-miR-126-5p	XPA	XPA, DNA damage recognition and repair factor	
Details	1299	52	hsa-miR-126-5p	PKIA	cAMP-dependent protein kinase inhibitor alpha	
Details	1300	52	hsa-miR-126-5p	EIF2A	eukaryotic translation initiation factor 2A	
Details	1301	52	hsa-miR-126-5p	JAKMIP3	Janus kinase and microtubule interacting protein 3	
Details	1302	52	hsa-miR-126-5p	FAF1	Fas associated factor 1	
Details	1303	52	hsa-miR-126-5p	QKI	QKI, KH domain containing RNA binding	
Details	1304	52	hsa-miR-126-5p	CPEB2	cytoplasmic polyadenylation element binding protein 2	
Details	1305	52	hsa-miR-126-5p	PLOD2	procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	
Details	1306	52	hsa-miR-126-5p	H3F3A	H3 histone family member 3A	
Details	1307	52	hsa-miR-126-5p	BMPR1B	bone morphogenetic protein receptor type 1B	
Details	1308	52	hsa-miR-126-5p	ILDR2	immunoglobulin like domain containing receptor 2	
Details	1309	52	hsa-miR-126-5p	GPR155	G protein-coupled receptor 155	
Details	1310	52	hsa-miR-126-5p	COPA	coatomer protein complex subunit alpha	
Details	1311	52	hsa-miR-126-5p	FLT4	fms related tyrosine kinase 4	
Details	1312	52	hsa-miR-126-5p	LIN54	lin-54 DREAM MuvB core complex component	
Details	1313	51	hsa-miR-126-5p	FOXN3	forkhead box N3	
Details	1314	51	hsa-miR-126-5p	FOLH1B	folate hydrolase 1B	
Details	1315	51	hsa-miR-126-5p	ZSCAN32	zinc finger and SCAN domain containing 32	
Details	1316	51	hsa-miR-126-5p	ADCY7	adenylate cyclase 7	
Details	1317	51	hsa-miR-126-5p	DDHD1	DDHD domain containing 1	
Details	1318	51	hsa-miR-126-5p	JMY	junction mediating and regulatory protein, p53 cofactor	
Details	1319	51	hsa-miR-126-5p	CACNA1E	calcium voltage-gated channel subunit alpha1 E	
Details	1320	51	hsa-miR-126-5p	CFAP299	cilia and flagella associated protein 299	
Details	1321	51	hsa-miR-126-5p	HIF1A	hypoxia inducible factor 1 subunit alpha	
Details	1322	51	hsa-miR-126-5p	CLCC1	chloride channel CLIC like 1	
Details	1323	51	hsa-miR-126-5p	POLR2F	RNA polymerase II subunit F	
Details	1324	51	hsa-miR-126-5p	GPA33	glycoprotein A33	
Details	1325	51	hsa-miR-126-5p	MED13L	mediator complex subunit 13 like	
Details	1326	51	hsa-miR-126-5p	DOK6	docking protein 6	
Details	1327	51	hsa-miR-126-5p	OSBPL8	oxysterol binding protein like 8	
Details	1328	51	hsa-miR-126-5p	HECA	hdc homolog, cell cycle regulator	
Details	1329	51	hsa-miR-126-5p	TTC33	tetratricopeptide repeat domain 33	
Details	1330	51	hsa-miR-126-5p	AEBP2	AE binding protein 2	
Details	1331	51	hsa-miR-126-5p	ZBTB2	zinc finger and BTB domain containing 2	
Details	1332	51	hsa-miR-126-5p	PLXNA4	plexin A4	
Details	1333	51	hsa-miR-126-5p	DDX21	DExD-box helicase 21	
Details	1334	51	hsa-miR-126-5p	M1AP	meiosis 1 associated protein	
Details	1335	51	hsa-miR-126-5p	SPAG16	sperm associated antigen 16	
Details	1336	51	hsa-miR-126-5p	KIF5B	kinesin family member 5B	
Details	1337	51	hsa-miR-126-5p	DCUN1D5	defective in cullin neddylation 1 domain containing 5	
Details	1338	51	hsa-miR-126-5p	NRXN1	neurexin 1	
Details	1339	51	hsa-miR-126-5p	NAF1	nuclear assembly factor 1 ribonucleoprotein	
Details	1340	51	hsa-miR-126-5p	CD44	CD44 molecule (Indian blood group)	
Details	1341	51	hsa-miR-126-5p	SERF1A	small EDRK-rich factor 1A	
Details	1342	51	hsa-miR-126-5p	CPLX3	complexin 3	
Details	1343	51	hsa-miR-126-5p	HDAC9	histone deacetylase 9	
Details	1344	51	hsa-miR-126-5p	LRP1B	LDL receptor related protein 1B	
Details	1345	50	hsa-miR-126-5p	EPHA7	EPH receptor A7	
Details	1346	50	hsa-miR-126-5p	ME2	malic enzyme 2	
Details	1347	50	hsa-miR-126-5p	CLIC2	chloride intracellular channel 2	
Details	1348	50	hsa-miR-126-5p	NAB1	NGFI-A binding protein 1	
Details	1349	50	hsa-miR-126-5p	TOB2	transducer of ERBB2, 2	
Details	1350	50	hsa-miR-126-5p	GABRA6	gamma-aminobutyric acid type A receptor alpha6 subunit	
Details	1351	50	hsa-miR-126-5p	PTER	phosphotriesterase related	
Details	1352	50	hsa-miR-126-5p	PNPLA8	patatin like phospholipase domain containing 8	
Details	1353	50	hsa-miR-126-5p	SKAP2	src kinase associated phosphoprotein 2	
Details	1354	50	hsa-miR-126-5p	C8orf88	chromosome 8 open reading frame 88	
Details	1355	50	hsa-miR-126-5p	ANAPC16	anaphase promoting complex subunit 16	
Details	1356	50	hsa-miR-126-5p	TMPRSS11D	transmembrane serine protease 11D	
Details	1357	50	hsa-miR-126-5p	LRRC19	leucine rich repeat containing 19	
Details	1358	50	hsa-miR-126-5p	PLEKHF1	pleckstrin homology and FYVE domain containing 1	
Details	1359	50	hsa-miR-126-5p	SLC17A9	solute carrier family 17 member 9	
Details	1360	50	hsa-miR-126-5p	CRCP	CGRP receptor component	
Details	1361	50	hsa-miR-126-5p	PTH2R	parathyroid hormone 2 receptor	
Details	1362	50	hsa-miR-126-5p	BCO1	beta-carotene oxygenase 1	
