Target Detail	Target Rank	Target Score	miRNA Name	Gene Symbol	Gene Description	
Details	1027	63	hsa-miR-16-5p	VSIR	V-set immunoregulatory receptor	
Details	1028	63	hsa-miR-16-5p	BTN1A1	butyrophilin subfamily 1 member A1	
Details	1029	63	hsa-miR-16-5p	ADORA2A	adenosine A2a receptor	
Details	1030	63	hsa-miR-16-5p	SMIM21	small integral membrane protein 21	
Details	1031	63	hsa-miR-16-5p	UMOD	uromodulin	
Details	1032	63	hsa-miR-16-5p	C8orf86	chromosome 8 open reading frame 86	
Details	1033	63	hsa-miR-16-5p	TATDN3	TatD DNase domain containing 3	
Details	1034	63	hsa-miR-16-5p	TBC1D9	TBC1 domain family member 9	
Details	1035	63	hsa-miR-16-5p	CCDC179	coiled-coil domain containing 179	
Details	1036	63	hsa-miR-16-5p	MIEF2	mitochondrial elongation factor 2	
Details	1037	63	hsa-miR-16-5p	BRK1	BRICK1, SCAR/WAVE actin nucleating complex subunit	
Details	1038	63	hsa-miR-16-5p	TUBA1A	tubulin alpha 1a	
Details	1039	63	hsa-miR-16-5p	ELMO2	engulfment and cell motility 2	
Details	1040	63	hsa-miR-16-5p	IGSF23	immunoglobulin superfamily member 23	
Details	1041	62	hsa-miR-16-5p	FSTL4	follistatin like 4	
Details	1042	62	hsa-miR-16-5p	HIPK3	homeodomain interacting protein kinase 3	
Details	1043	62	hsa-miR-16-5p	WASL	Wiskott-Aldrich syndrome like	
Details	1044	62	hsa-miR-16-5p	NFRKB	nuclear factor related to kappaB binding protein	
Details	1045	62	hsa-miR-16-5p	FCHSD1	FCH and double SH3 domains 1	
Details	1046	62	hsa-miR-16-5p	PGM2L1	phosphoglucomutase 2 like 1	
Details	1047	62	hsa-miR-16-5p	ARRDC4	arrestin domain containing 4	
Details	1048	62	hsa-miR-16-5p	ITGA10	integrin subunit alpha 10	
Details	1049	62	hsa-miR-16-5p	MYLK4	myosin light chain kinase family member 4	
Details	1050	62	hsa-miR-16-5p	PLAGL1	PLAG1 like zinc finger 1	
Details	1051	62	hsa-miR-16-5p	SSRP1	structure specific recognition protein 1	
Details	1052	62	hsa-miR-16-5p	RAD9A	RAD9 checkpoint clamp component A	
Details	1053	62	hsa-miR-16-5p	RAB3IP	RAB3A interacting protein	
Details	1054	62	hsa-miR-16-5p	GABRP	gamma-aminobutyric acid type A receptor pi subunit	
Details	1055	62	hsa-miR-16-5p	UBE2B	ubiquitin conjugating enzyme E2 B	
Details	1056	62	hsa-miR-16-5p	SH2D2A	SH2 domain containing 2A	
Details	1057	62	hsa-miR-16-5p	CDC14A	cell division cycle 14A	
Details	1058	62	hsa-miR-16-5p	THRB	thyroid hormone receptor beta	
Details	1059	62	hsa-miR-16-5p	GLUD1	glutamate dehydrogenase 1	
Details	1060	62	hsa-miR-16-5p	IRF2BP2	interferon regulatory factor 2 binding protein 2	
Details	1061	62	hsa-miR-16-5p	AP5B1	adaptor related protein complex 5 subunit beta 1	
Details	1062	62	hsa-miR-16-5p	SYDE1	synapse defective Rho GTPase homolog 1	
Details	1063	61	hsa-miR-16-5p	USP14	ubiquitin specific peptidase 14	
Details	1064	61	hsa-miR-16-5p	PLEKHH1	pleckstrin homology, MyTH4 and FERM domain containing H1	
Details	1065	61	hsa-miR-16-5p	FBXO33	F-box protein 33	
Details	1066	61	hsa-miR-16-5p	SYNDIG1	synapse differentiation inducing 1	
Details	1067	61	hsa-miR-16-5p	PTPRM	protein tyrosine phosphatase, receptor type M	
Details	1068	61	hsa-miR-16-5p	NECAP1	NECAP endocytosis associated 1	
Details	1069	61	hsa-miR-16-5p	DTNA	dystrobrevin alpha	
Details	1070	61	hsa-miR-16-5p	KLF7	Kruppel like factor 7	
Details	1071	61	hsa-miR-16-5p	NACC2	NACC family member 2	
Details	1072	61	hsa-miR-16-5p	ZNF362	zinc finger protein 362	
Details	1073	61	hsa-miR-16-5p	EPHA1	EPH receptor A1	
Details	1074	61	hsa-miR-16-5p	CCDC149	coiled-coil domain containing 149	
Details	1075	61	hsa-miR-16-5p	LHFPL4	LHFPL tetraspan subfamily member 4	
Details	1076	61	hsa-miR-16-5p	C15orf40	chromosome 15 open reading frame 40	
Details	1077	61	hsa-miR-16-5p	PPIL4	peptidylprolyl isomerase like 4	
Details	1078	61	hsa-miR-16-5p	RPS6KB1	ribosomal protein S6 kinase B1	
Details	1079	61	hsa-miR-16-5p	PPM1H	protein phosphatase, Mg2+/Mn2+ dependent 1H	
Details	1080	61	hsa-miR-16-5p	GRPR	gastrin releasing peptide receptor	
Details	1081	61	hsa-miR-16-5p	FRS2	fibroblast growth factor receptor substrate 2	
Details	1082	61	hsa-miR-16-5p	MAP3K4	mitogen-activated protein kinase kinase kinase 4	
Details	1083	61	hsa-miR-16-5p	VEGFD	vascular endothelial growth factor D	
Details	1084	61	hsa-miR-16-5p	ANKIB1	ankyrin repeat and IBR domain containing 1	
Details	1085	61	hsa-miR-16-5p	TXNRD2	thioredoxin reductase 2	
Details	1086	60	hsa-miR-16-5p	SNX29	sorting nexin 29	
Details	1087	60	hsa-miR-16-5p	SLC4A7	solute carrier family 4 member 7	
Details	1088	60	hsa-miR-16-5p	GRM1	glutamate metabotropic receptor 1	
Details	1089	60	hsa-miR-16-5p	BVES	blood vessel epicardial substance	
Details	1090	60	hsa-miR-16-5p	CSMD1	CUB and Sushi multiple domains 1	
Details	1091	60	hsa-miR-16-5p	ESYT3	extended synaptotagmin 3	
Details	1092	60	hsa-miR-16-5p	SIDT1	SID1 transmembrane family member 1	
Details	1093	60	hsa-miR-16-5p	ISOC1	isochorismatase domain containing 1	
Details	1094	60	hsa-miR-16-5p	SAMD4A	sterile alpha motif domain containing 4A	
Details	1095	60	hsa-miR-16-5p	B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2	
Details	1096	60	hsa-miR-16-5p	C11orf24	chromosome 11 open reading frame 24	
Details	1097	60	hsa-miR-16-5p	ASB7	ankyrin repeat and SOCS box containing 7	
Details	1098	60	hsa-miR-16-5p	SARM1	sterile alpha and TIR motif containing 1	
Details	1099	60	hsa-miR-16-5p	DEPTOR	DEP domain containing MTOR interacting protein	
Details	1100	60	hsa-miR-16-5p	SLC16A6	solute carrier family 16 member 6	
Details	1101	60	hsa-miR-16-5p	KCNMA1	potassium calcium-activated channel subfamily M alpha 1	
Details	1102	60	hsa-miR-16-5p	NRARP	NOTCH regulated ankyrin repeat protein	
Details	1103	60	hsa-miR-16-5p	DSEL	dermatan sulfate epimerase like	
Details	1104	60	hsa-miR-16-5p	CADM1	cell adhesion molecule 1	
Details	1105	60	hsa-miR-16-5p	CACNB4	calcium voltage-gated channel auxiliary subunit beta 4	
Details	1106	60	hsa-miR-16-5p	DCN	decorin	
Details	1107	60	hsa-miR-16-5p	VCL	vinculin	
Details	1108	60	hsa-miR-16-5p	RBMS2	RNA binding motif single stranded interacting protein 2	
Details	1109	60	hsa-miR-16-5p	ACTR1A	ARP1 actin related protein 1 homolog A	
Details	1110	59	hsa-miR-16-5p	TRIM37	tripartite motif containing 37	
Details	1111	59	hsa-miR-16-5p	KRTAP9-3	keratin associated protein 9-3	
Details	1112	59	hsa-miR-16-5p	CXorf40A	chromosome X open reading frame 40A	
Details	1113	59	hsa-miR-16-5p	RNF111	ring finger protein 111	
Details	1114	59	hsa-miR-16-5p	HS3ST5	heparan sulfate-glucosamine 3-sulfotransferase 5	
Details	1115	59	hsa-miR-16-5p	SCN2A	sodium voltage-gated channel alpha subunit 2	
Details	1116	59	hsa-miR-16-5p	MIPOL1	mirror-image polydactyly 1	
Details	1117	59	hsa-miR-16-5p	ZBTB2	zinc finger and BTB domain containing 2	
Details	1118	59	hsa-miR-16-5p	ZC3H11A	zinc finger CCCH-type containing 11A	
Details	1119	59	hsa-miR-16-5p	XPR1	xenotropic and polytropic retrovirus receptor 1	
Details	1120	59	hsa-miR-16-5p	MTAP	methylthioadenosine phosphorylase	
Details	1121	59	hsa-miR-16-5p	BACE2	beta-secretase 2	
Details	1122	59	hsa-miR-16-5p	RAB40A	RAB40A, member RAS oncogene family	
Details	1123	59	hsa-miR-16-5p	CWC15	CWC15 spliceosome associated protein homolog	
Details	1124	59	hsa-miR-16-5p	PDCD11	programmed cell death 11	
Details	1125	59	hsa-miR-16-5p	BACH2	BTB domain and CNC homolog 2	
Details	1126	59	hsa-miR-16-5p	TNIK	TRAF2 and NCK interacting kinase	
Details	1127	59	hsa-miR-16-5p	SSU72	SSU72 homolog, RNA polymerase II CTD phosphatase	
Details	1128	59	hsa-miR-16-5p	SGPL1	sphingosine-1-phosphate lyase 1	
Details	1129	59	hsa-miR-16-5p	VSTM2A	V-set and transmembrane domain containing 2A	
Details	1130	59	hsa-miR-16-5p	TLE4	TLE family member 4, transcriptional corepressor	
Details	1131	59	hsa-miR-16-5p	FDFT1	farnesyl-diphosphate farnesyltransferase 1	
Details	1132	59	hsa-miR-16-5p	RANBP3	RAN binding protein 3	
Details	1133	59	hsa-miR-16-5p	CCNE2	cyclin E2	
Details	1134	59	hsa-miR-16-5p	EYA4	EYA transcriptional coactivator and phosphatase 4	
Details	1135	59	hsa-miR-16-5p	VAMP1	vesicle associated membrane protein 1	
Details	1136	59	hsa-miR-16-5p	COMT	catechol-O-methyltransferase	
Details	1137	59	hsa-miR-16-5p	POM121	POM121 transmembrane nucleoporin	
Details	1138	59	hsa-miR-16-5p	STX1A	syntaxin 1A	
Details	1139	59	hsa-miR-16-5p	TTC39A	tetratricopeptide repeat domain 39A	
Details	1140	59	hsa-miR-16-5p	MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2	
Details	1141	59	hsa-miR-16-5p	PTPN14	protein tyrosine phosphatase, non-receptor type 14	
Details	1142	59	hsa-miR-16-5p	LHPP	phospholysine phosphohistidine inorganic pyrophosphate phosphatase	
Details	1143	59	hsa-miR-16-5p	PITPNA	phosphatidylinositol transfer protein alpha	
Details	1144	59	hsa-miR-16-5p	PLEKHB2	pleckstrin homology domain containing B2	
Details	1145	58	hsa-miR-16-5p	PKDCC	protein kinase domain containing, cytoplasmic	
Details	1146	58	hsa-miR-16-5p	PDAP1	PDGFA associated protein 1	
Details	1147	58	hsa-miR-16-5p	CDC42	cell division cycle 42	
Details	1148	58	hsa-miR-16-5p	RELT	RELT, TNF receptor	
Details	1149	58	hsa-miR-16-5p	PIP4K2C	phosphatidylinositol-5-phosphate 4-kinase type 2 gamma	
Details	1150	58	hsa-miR-16-5p	ELP1	elongator complex protein 1	
Details	1151	58	hsa-miR-16-5p	AATK	apoptosis associated tyrosine kinase	
Details	1152	58	hsa-miR-16-5p	SLC9B2	solute carrier family 9 member B2	
Details	1153	58	hsa-miR-16-5p	RAB3B	RAB3B, member RAS oncogene family	
Details	1154	58	hsa-miR-16-5p	TTPAL	alpha tocopherol transfer protein like	
Details	1155	58	hsa-miR-16-5p	NMD3	NMD3 ribosome export adaptor	
Details	1156	58	hsa-miR-16-5p	MYO1C	myosin IC	
Details	1157	58	hsa-miR-16-5p	THUMPD1	THUMP domain containing 1	
Details	1158	58	hsa-miR-16-5p	CXCR3	C-X-C motif chemokine receptor 3	
Details	1159	58	hsa-miR-16-5p	CNIH2	cornichon family AMPA receptor auxiliary protein 2	
Details	1160	58	hsa-miR-16-5p	PCDHA9	protocadherin alpha 9	
Details	1161	58	hsa-miR-16-5p	PLPP6	phospholipid phosphatase 6	
Details	1162	58	hsa-miR-16-5p	PAFAH2	platelet activating factor acetylhydrolase 2	
Details	1163	58	hsa-miR-16-5p	EFNB2	ephrin B2	
Details	1164	58	hsa-miR-16-5p	LHFPL5	LHFPL tetraspan subfamily member 5	
Details	1165	58	hsa-miR-16-5p	RNMT	RNA guanine-7 methyltransferase	
Details	1166	58	hsa-miR-16-5p	SVEP1	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1	
Details	1167	58	hsa-miR-16-5p	C6orf222	chromosome 6 open reading frame 222	
Details	1168	58	hsa-miR-16-5p	NIM1K	NIM1 serine/threonine protein kinase	
Details	1169	58	hsa-miR-16-5p	GHSR	growth hormone secretagogue receptor	
Details	1170	58	hsa-miR-16-5p	CAPN6	calpain 6	
Details	1171	58	hsa-miR-16-5p	KCTD1	potassium channel tetramerization domain containing 1	
Details	1172	58	hsa-miR-16-5p	TAF5	TATA-box binding protein associated factor 5	
Details	1173	58	hsa-miR-16-5p	TEAD1	TEA domain transcription factor 1	
Details	1174	58	hsa-miR-16-5p	MYADM	myeloid associated differentiation marker	
Details	1175	57	hsa-miR-16-5p	LCP1	lymphocyte cytosolic protein 1	
Details	1176	57	hsa-miR-16-5p	CYB5B	cytochrome b5 type B	
Details	1177	57	hsa-miR-16-5p	PTCD3	pentatricopeptide repeat domain 3	
Details	1178	57	hsa-miR-16-5p	ANOS1	anosmin 1	
Details	1179	57	hsa-miR-16-5p	ZDHHC21	zinc finger DHHC-type containing 21	
Details	1180	57	hsa-miR-16-5p	UBL3	ubiquitin like 3	
Details	1181	57	hsa-miR-16-5p	PIAS1	protein inhibitor of activated STAT 1	
Details	1182	57	hsa-miR-16-5p	TMEM68	transmembrane protein 68	
Details	1183	57	hsa-miR-16-5p	GRAMD2B	GRAM domain containing 2B	
Details	1184	57	hsa-miR-16-5p	TBC1D16	TBC1 domain family member 16	
Details	1185	57	hsa-miR-16-5p	PIK3C2A	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha	
Details	1186	57	hsa-miR-16-5p	ZNF662	zinc finger protein 662	
Details	1187	57	hsa-miR-16-5p	PDCD4	programmed cell death 4	
Details	1188	57	hsa-miR-16-5p	USP38	ubiquitin specific peptidase 38	
Details	1189	57	hsa-miR-16-5p	DEDD	death effector domain containing	
Details	1190	57	hsa-miR-16-5p	MAMLD1	mastermind like domain containing 1	
Details	1191	57	hsa-miR-16-5p	CAB39	calcium binding protein 39	
Details	1192	57	hsa-miR-16-5p	BCL9L	BCL9 like	
Details	1193	57	hsa-miR-16-5p	ZNF697	zinc finger protein 697	
Details	1194	57	hsa-miR-16-5p	GLT1D1	glycosyltransferase 1 domain containing 1	
Details	1195	57	hsa-miR-16-5p	SLC22A17	solute carrier family 22 member 17	
Details	1196	57	hsa-miR-16-5p	GSG1	germ cell associated 1	
Details	1197	57	hsa-miR-16-5p	RNF213	ring finger protein 213	
Details	1198	57	hsa-miR-16-5p	AP5Z1	adaptor related protein complex 5 subunit zeta 1	
Details	1199	57	hsa-miR-16-5p	SNCG	synuclein gamma	
Details	1200	57	hsa-miR-16-5p	IL17RE	interleukin 17 receptor E	
Details	1201	57	hsa-miR-16-5p	SLC45A2	solute carrier family 45 member 2	
Details	1202	57	hsa-miR-16-5p	TRIM9	tripartite motif containing 9	
Details	1203	57	hsa-miR-16-5p	PURA	purine rich element binding protein A	
Details	1204	57	hsa-miR-16-5p	PPP2R1A	protein phosphatase 2 scaffold subunit Aalpha	
Details	1205	57	hsa-miR-16-5p	CHD6	chromodomain helicase DNA binding protein 6	
Details	1206	57	hsa-miR-16-5p	ARMC8	armadillo repeat containing 8	
Details	1207	57	hsa-miR-16-5p	CABLES2	Cdk5 and Abl enzyme substrate 2	
Details	1208	57	hsa-miR-16-5p	BTF3	basic transcription factor 3	
Details	1209	57	hsa-miR-16-5p	ALOX12	arachidonate 12-lipoxygenase, 12S type	
Details	1210	57	hsa-miR-16-5p	ZHX1	zinc fingers and homeoboxes 1	
Details	1211	57	hsa-miR-16-5p	RASSF5	Ras association domain family member 5	
Details	1212	57	hsa-miR-16-5p	PPP6C	protein phosphatase 6 catalytic subunit	
Details	1213	57	hsa-miR-16-5p	TMEM138	transmembrane protein 138	
Details	1214	56	hsa-miR-16-5p	LOC100996842	uncharacterized LOC100996842	
Details	1215	56	hsa-miR-16-5p	PAGR1	PAXIP1 associated glutamate rich protein 1	
Details	1216	56	hsa-miR-16-5p	TRAF6	TNF receptor associated factor 6	
Details	1217	56	hsa-miR-16-5p	PTGFR	prostaglandin F receptor	
Details	1218	56	hsa-miR-16-5p	CNNM3	cyclin and CBS domain divalent metal cation transport mediator 3	
Details	1219	56	hsa-miR-16-5p	MLLT6	MLLT6, PHD finger containing	
Details	1220	56	hsa-miR-16-5p	AK9	adenylate kinase 9	
Details	1221	56	hsa-miR-16-5p	DYNLT3	dynein light chain Tctex-type 3	
Details	1222	56	hsa-miR-16-5p	VAMP8	vesicle associated membrane protein 8	
Details	1223	56	hsa-miR-16-5p	SRP72	signal recognition particle 72	
Details	1224	56	hsa-miR-16-5p	DPH5	diphthamide biosynthesis 5	
Details	1225	56	hsa-miR-16-5p	PIGB	phosphatidylinositol glycan anchor biosynthesis class B	
Details	1226	56	hsa-miR-16-5p	TMEM33	transmembrane protein 33	
Details	1227	56	hsa-miR-16-5p	SCN4B	sodium voltage-gated channel beta subunit 4	
Details	1228	56	hsa-miR-16-5p	GOLGA4	golgin A4	
Details	1229	56	hsa-miR-16-5p	BHLHE41	basic helix-loop-helix family member e41	
Details	1230	56	hsa-miR-16-5p	PRR15L	proline rich 15 like	
Details	1231	56	hsa-miR-16-5p	PEX5	peroxisomal biogenesis factor 5	
Details	1232	56	hsa-miR-16-5p	TM7SF3	transmembrane 7 superfamily member 3	
Details	1233	56	hsa-miR-16-5p	PSME3	proteasome activator subunit 3	
Details	1234	56	hsa-miR-16-5p	CAST	calpastatin	
Details	1235	56	hsa-miR-16-5p	CHFR	checkpoint with forkhead and ring finger domains	
Details	1236	56	hsa-miR-16-5p	SELENOS	selenoprotein S	
Details	1237	56	hsa-miR-16-5p	KRTAP4-4	keratin associated protein 4-4	
Details	1238	56	hsa-miR-16-5p	USP32	ubiquitin specific peptidase 32	
Details	1239	56	hsa-miR-16-5p	SH3BP2	SH3 domain binding protein 2	
Details	1240	56	hsa-miR-16-5p	FAM174B	family with sequence similarity 174 member B	
Details	1241	56	hsa-miR-16-5p	CCDC81	coiled-coil domain containing 81	
Details	1242	56	hsa-miR-16-5p	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	
Details	1243	56	hsa-miR-16-5p	ADGRD1	adhesion G protein-coupled receptor D1	
Details	1244	56	hsa-miR-16-5p	ABI2	abl interactor 2	
Details	1245	55	hsa-miR-16-5p	HOXA3	homeobox A3	
Details	1246	55	hsa-miR-16-5p	NXPH1	neurexophilin 1	
Details	1247	55	hsa-miR-16-5p	VAPB	VAMP associated protein B and C	
Details	1248	55	hsa-miR-16-5p	NSMCE3	NSE3 homolog, SMC5-SMC6 complex component	
Details	1249	55	hsa-miR-16-5p	SOX5	SRY-box 5	
Details	1250	55	hsa-miR-16-5p	TFEC	transcription factor EC	
Details	1251	55	hsa-miR-16-5p	SELENOI	selenoprotein I	
Details	1252	55	hsa-miR-16-5p	CPNE1	copine 1	
Details	1253	55	hsa-miR-16-5p	AHNAK2	AHNAK nucleoprotein 2	
Details	1254	55	hsa-miR-16-5p	CTDSPL	CTD small phosphatase like	
Details	1255	55	hsa-miR-16-5p	DNAJC5	DnaJ heat shock protein family (Hsp40) member C5	
Details	1256	55	hsa-miR-16-5p	REEP1	receptor accessory protein 1	
Details	1257	55	hsa-miR-16-5p	CA8	carbonic anhydrase 8	
Details	1258	55	hsa-miR-16-5p	CDK6	cyclin dependent kinase 6	
Details	1259	55	hsa-miR-16-5p	ESS2	ess-2 splicing factor homolog	
Details	1260	55	hsa-miR-16-5p	SYT10	synaptotagmin 10	
Details	1261	55	hsa-miR-16-5p	FBXO22	F-box protein 22	
Details	1262	55	hsa-miR-16-5p	SEPT11	septin 11	
Details	1263	55	hsa-miR-16-5p	AEBP2	AE binding protein 2	
Details	1264	55	hsa-miR-16-5p	KRTAP9-4	keratin associated protein 9-4	
Details	1265	55	hsa-miR-16-5p	KRTAP9-2	keratin associated protein 9-2	
Details	1266	55	hsa-miR-16-5p	KLC4	kinesin light chain 4	
Details	1267	55	hsa-miR-16-5p	SOGA1	suppressor of glucose, autophagy associated 1	
Details	1268	55	hsa-miR-16-5p	TRIM36	tripartite motif containing 36	
Details	1269	55	hsa-miR-16-5p	ZNF436	zinc finger protein 436	
Details	1270	55	hsa-miR-16-5p	TPM3	tropomyosin 3	
Details	1271	55	hsa-miR-16-5p	RPRD1B	regulation of nuclear pre-mRNA domain containing 1B	
Details	1272	55	hsa-miR-16-5p	SZRD1	SUZ RNA binding domain containing 1	
Details	1273	55	hsa-miR-16-5p	PARM1	prostate androgen-regulated mucin-like protein 1	
Details	1274	55	hsa-miR-16-5p	TPPP3	tubulin polymerization promoting protein family member 3	
Details	1275	55	hsa-miR-16-5p	ZBTB9	zinc finger and BTB domain containing 9	
Details	1276	55	hsa-miR-16-5p	CLCN5	chloride voltage-gated channel 5	
Details	1277	55	hsa-miR-16-5p	LRCH1	leucine rich repeats and calponin homology domain containing 1	
Details	1278	55	hsa-miR-16-5p	THSD4	thrombospondin type 1 domain containing 4	
Details	1279	55	hsa-miR-16-5p	C5orf64	chromosome 5 open reading frame 64	
Details	1280	55	hsa-miR-16-5p	TIMM10B	translocase of inner mitochondrial membrane 10B	
Details	1281	55	hsa-miR-16-5p	HTR1B	5-hydroxytryptamine receptor 1B	
Details	1282	55	hsa-miR-16-5p	KRTAP9-8	keratin associated protein 9-8	
Details	1283	54	hsa-miR-16-5p	CHRNB2	cholinergic receptor nicotinic beta 2 subunit	
Details	1284	54	hsa-miR-16-5p	ARHGEF12	Rho guanine nucleotide exchange factor 12	
Details	1285	54	hsa-miR-16-5p	GDI2	GDP dissociation inhibitor 2	
Details	1286	54	hsa-miR-16-5p	PRR11	proline rich 11	
Details	1287	54	hsa-miR-16-5p	LRP10	LDL receptor related protein 10	
Details	1288	54	hsa-miR-16-5p	SPCS3	signal peptidase complex subunit 3	
Details	1289	54	hsa-miR-16-5p	AMMECR1L	AMMECR1 like	
Details	1290	54	hsa-miR-16-5p	ADAM10	ADAM metallopeptidase domain 10	
Details	1291	54	hsa-miR-16-5p	PRKAA1	protein kinase AMP-activated catalytic subunit alpha 1	
Details	1292	54	hsa-miR-16-5p	SPEN	spen family transcriptional repressor	
Details	1293	54	hsa-miR-16-5p	GABRE	gamma-aminobutyric acid type A receptor epsilon subunit	
Details	1294	54	hsa-miR-16-5p	GORASP1	golgi reassembly stacking protein 1	
Details	1295	54	hsa-miR-16-5p	FSD1	fibronectin type III and SPRY domain containing 1	
Details	1296	54	hsa-miR-16-5p	ADAP1	ArfGAP with dual PH domains 1	
Details	1297	54	hsa-miR-16-5p	SWAP70	switching B cell complex subunit SWAP70	
Details	1298	54	hsa-miR-16-5p	TECPR2	tectonin beta-propeller repeat containing 2	
Details	1299	54	hsa-miR-16-5p	FGFR4	fibroblast growth factor receptor 4	
Details	1300	54	hsa-miR-16-5p	DENR	density regulated re-initiation and release factor	
Details	1301	54	hsa-miR-16-5p	MBTPS2	membrane bound transcription factor peptidase, site 2	
Details	1302	54	hsa-miR-16-5p	MYLK3	myosin light chain kinase 3	
Details	1303	54	hsa-miR-16-5p	NEXMIF	neurite extension and migration factor	
Details	1304	54	hsa-miR-16-5p	ZDHHC14	zinc finger DHHC-type containing 14	
Details	1305	54	hsa-miR-16-5p	FLCN	folliculin	
Details	1306	54	hsa-miR-16-5p	ANP32E	acidic nuclear phosphoprotein 32 family member E	
Details	1307	54	hsa-miR-16-5p	ZNF699	zinc finger protein 699	
Details	1308	54	hsa-miR-16-5p	SLC9A8	solute carrier family 9 member A8	
Details	1309	54	hsa-miR-16-5p	GNPDA2	glucosamine-6-phosphate deaminase 2	
Details	1310	54	hsa-miR-16-5p	MRPS2	mitochondrial ribosomal protein S2	
Details	1311	54	hsa-miR-16-5p	MTMR11	myotubularin related protein 11	
Details	1312	53	hsa-miR-16-5p	CNTN3	contactin 3	
Details	1313	53	hsa-miR-16-5p	TTC38	tetratricopeptide repeat domain 38	
Details	1314	53	hsa-miR-16-5p	AP1S3	adaptor related protein complex 1 subunit sigma 3	
Details	1315	53	hsa-miR-16-5p	SBNO1	strawberry notch homolog 1	
Details	1316	53	hsa-miR-16-5p	DCAF10	DDB1 and CUL4 associated factor 10	
Details	1317	53	hsa-miR-16-5p	EPB41L1	erythrocyte membrane protein band 4.1 like 1	
Details	1318	53	hsa-miR-16-5p	DAZAP2	DAZ associated protein 2	
Details	1319	53	hsa-miR-16-5p	ZNF609	zinc finger protein 609	
Details	1320	53	hsa-miR-16-5p	C11orf53	chromosome 11 open reading frame 53	
Details	1321	53	hsa-miR-16-5p	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1	
Details	1322	53	hsa-miR-16-5p	LMAN2L	lectin, mannose binding 2 like	
Details	1323	53	hsa-miR-16-5p	MCFD2	multiple coagulation factor deficiency 2	
Details	1324	53	hsa-miR-16-5p	ZNF81	zinc finger protein 81	
Details	1325	53	hsa-miR-16-5p	KCNJ11	potassium voltage-gated channel subfamily J member 11	
Details	1326	53	hsa-miR-16-5p	MOCS3	molybdenum cofactor synthesis 3	
Details	1327	53	hsa-miR-16-5p	SLC38A7	solute carrier family 38 member 7	
Details	1328	53	hsa-miR-16-5p	PIM1	Pim-1 proto-oncogene, serine/threonine kinase	
Details	1329	53	hsa-miR-16-5p	NYNRIN	NYN domain and retroviral integrase containing	
Details	1330	53	hsa-miR-16-5p	LAMP2	lysosomal associated membrane protein 2	
Details	1331	53	hsa-miR-16-5p	ANKRD11	ankyrin repeat domain 11	
Details	1332	53	hsa-miR-16-5p	KLC1	kinesin light chain 1	
Details	1333	53	hsa-miR-16-5p	BRWD1	bromodomain and WD repeat domain containing 1	
Details	1334	53	hsa-miR-16-5p	MACC1	MET transcriptional regulator MACC1	
Details	1335	53	hsa-miR-16-5p	TXN2	thioredoxin 2	
Details	1336	53	hsa-miR-16-5p	ZC3H12C	zinc finger CCCH-type containing 12C	
Details	1337	53	hsa-miR-16-5p	ZNF497	zinc finger protein 497	
Details	1338	53	hsa-miR-16-5p	WNT2B	Wnt family member 2B	
Details	1339	52	hsa-miR-16-5p	VTCN1	V-set domain containing T cell activation inhibitor 1	
Details	1340	52	hsa-miR-16-5p	IDH3A	isocitrate dehydrogenase 3 (NAD(+)) alpha	
Details	1341	52	hsa-miR-16-5p	TUBGCP2	tubulin gamma complex associated protein 2	
Details	1342	52	hsa-miR-16-5p	EIF2B2	eukaryotic translation initiation factor 2B subunit beta	
Details	1343	52	hsa-miR-16-5p	MRAS	muscle RAS oncogene homolog	
Details	1344	52	hsa-miR-16-5p	MYCL	MYCL proto-oncogene, bHLH transcription factor	
Details	1345	52	hsa-miR-16-5p	ONECUT2	one cut homeobox 2	
Details	1346	52	hsa-miR-16-5p	C1orf226	chromosome 1 open reading frame 226	
Details	1347	52	hsa-miR-16-5p	GDPD1	glycerophosphodiester phosphodiesterase domain containing 1	
Details	1348	52	hsa-miR-16-5p	NKD1	NKD1, WNT signaling pathway inhibitor	
Details	1349	52	hsa-miR-16-5p	SELENOO	selenoprotein O	
Details	1350	52	hsa-miR-16-5p	UVSSA	UV stimulated scaffold protein A	
Details	1351	52	hsa-miR-16-5p	SPEG	striated muscle enriched protein kinase	
Details	1352	52	hsa-miR-16-5p	PHF21A	PHD finger protein 21A	
Details	1353	52	hsa-miR-16-5p	SLC7A2	solute carrier family 7 member 2	
Details	1354	52	hsa-miR-16-5p	FBXO10	F-box protein 10	
Details	1355	52	hsa-miR-16-5p	UBAP1	ubiquitin associated protein 1	
Details	1356	52	hsa-miR-16-5p	XIRP2	xin actin binding repeat containing 2	
Details	1357	52	hsa-miR-16-5p	PYM1	PYM homolog 1, exon junction complex associated factor	
Details	1358	52	hsa-miR-16-5p	TRAF3	TNF receptor associated factor 3	
Details	1359	52	hsa-miR-16-5p	THAP6	THAP domain containing 6	
Details	1360	52	hsa-miR-16-5p	GCNT3	glucosaminyl (N-acetyl) transferase 3, mucin type	
